Category,title,rating,travelDate,publishedDate,text,url,user/contributions/helpfulVotes,user/contributions/totalContributions,user/userLocation/name,user/userLocation/shortName,placeInfo/addressObj/city,placeInfo/addressObj/country,placeInfo/addressObj/postalcode,placeInfo/addressObj/state,placeInfo/addressObj/street1,placeInfo/addressObj/street2,placeInfo/locationString,placeInfo/name,placeInfo/numberOfReviews,placeInfo/rating,placeInfo/ratingHistogram/count1,placeInfo/ratingHistogram/count2,placeInfo/ratingHistogram/count3,placeInfo/ratingHistogram/count4,placeInfo/ratingHistogram/count5
Tourist attractions,Levens werk van 1 man,5,2024-11,14/01/2025,"Indrukwekkend reservaat.
Heel indrukwekkende uitleg en goede interactie met bezoekers!!
Wat opviel is dat er ook een aantal deelnemers bij de Tour waren die ""uit de buurt"" kwamen.
Gepassioneerde Brolga.",https://www.tripadvisor.com/ShowUserReviews-g255063-d2324179-r988864823-The_Kangaroo_Sanctuary-Alice_Springs_Red_Centre_Northern_Territory.html,0,2,,,Alice Springs,Australia,,Northern Territory,,,"Alice Springs, Red Centre, Northern Territory",The Kangaroo Sanctuary,563,4.9,3,1,5,19,535
Tourist attractions,"A Wondrous Tour With The Delightful Brolga, Miss It At Your Peril!",5,2024-10,16/10/2024,"We are touring Australia for 2 months and included Alice Springs purely to visit the Kangaroo Sanctuary! It has always been my dream to meet Brolga ( as many before me, a little in love with him ) A charismatic, friendly man with clearly an enormous passion for saving kangaroos & Joeys! The most wonderful tour with him and his gorgeous rescues! I loved every single minute, if you get to attend this tour you are very very fortunate!! Love love love you and what you do Brolga/ Chris!",https://www.tripadvisor.com/ShowUserReviews-g255063-d2324179-r974209089-The_Kangaroo_Sanctuary-Alice_Springs_Red_Centre_Northern_Territory.html,39,51,"East Sussex, United Kingdom",East Sussex,Alice Springs,Australia,,Northern Territory,,,"Alice Springs, Red Centre, Northern Territory",The Kangaroo Sanctuary,563,4.9,3,1,5,19,535
Tourist attractions,Our highlight!,5,2024-09,14/10/2024,"The highlight of our trip to Australia! What a wonderful experience & learning opportunity. Picked up by bus from our accommodation & returned back at the end of the tour. 
We were delighted to meet Brolga, having watched the BBC series Kangaroo Dundee. 

It was amazing to see the kangaroos up close, hear their stories from Brolga & carry a Joey in their pillowcase. Learning what to do if you find a dead kangaroo is vital for the babies survival. 

Thank you for the most incredible evening",https://www.tripadvisor.com/ShowUserReviews-g255063-d2324179-r973898605-The_Kangaroo_Sanctuary-Alice_Springs_Red_Centre_Northern_Territory.html,71,249,"High Wycombe, United Kingdom",High Wycombe,Alice Springs,Australia,,Northern Territory,,,"Alice Springs, Red Centre, Northern Territory",The Kangaroo Sanctuary,563,4.9,3,1,5,19,535
Tourist attractions,A highlight of any visit to the Red Center of Australi!!,5,2024-10,11/10/2024,Our visit to the Kangaroo Sanctuary was a highlight of our trip to the Red Center in Australia. The tour by Brolga who founded and runs the sanctuary was excellent and informative. There were abundant kangaroos and everyone had an opportunity to hold a baby in a pillow case and some volunteered to bottle feed a few of them. The sanctuary provides a great service to orphaned kangaroos. The sanctuary reaches out even further and trains and  assits volunteers who take in kangaroo babies until they can can be reintroduced to the wild. Definitely worth supporting and visiting!,https://www.tripadvisor.com/ShowUserReviews-g255063-d2324179-r973519190-The_Kangaroo_Sanctuary-Alice_Springs_Red_Centre_Northern_Territory.html,42,84,"Mulungu, CE",Mulungu,Alice Springs,Australia,,Northern Territory,,,"Alice Springs, Red Centre, Northern Territory",The Kangaroo Sanctuary,563,4.9,3,1,5,19,535
Tourist attractions,Very good tour,5,2024-10,10/10/2024,"If you have seen the BBC series Kangaroo Dundee then this is a must. It’s an evening tour of 2.5 to 3 hours (depends I think on how much people on tour ask questions!). The person who does the tour is Brolga himself which is fab! He’s as entertaining in real life as he was in the programmes! After a talk and getting to know where, in our case very multinational, we had come from he introduced to the two babies he is currently mothering. We were then went into the none release sanctuary area via the tin hut that used to be where he lived. Everyone was given a chance to carry one of the babies in its pillowcase (don’t actually touch them tho). He knows all the names and histories of all the roos in that closure. Some folks were even allowed to feed them!  There is water available but it’s better to have your own water bottle. Well worth the money",https://www.tripadvisor.com/ShowUserReviews-g255063-d2324179-r973397806-The_Kangaroo_Sanctuary-Alice_Springs_Red_Centre_Northern_Territory.html,1,134,"Great Dunmow, United Kingdom",Great Dunmow,Alice Springs,Australia,,Northern Territory,,,"Alice Springs, Red Centre, Northern Territory",The Kangaroo Sanctuary,563,4.9,3,1,5,19,535
Tourist attractions,ESPERIENZA UNICA,5,2024-10,10/10/2024,"È stata un’esperienza magnifica. Tappa obbligatoria per chi passa da Alice Springs. Esperienza anche molto istruttiva per chi fa road trip perché alla fine spiega anche come poter fare la differenza salvando a propria volta un cucciolo ancora nella sacca della mamma. 
Vale la pena e lui è veramente molto bravo, coinvolgente e anche comprensibile.",https://www.tripadvisor.com/ShowUserReviews-g255063-d2324179-r973391471-The_Kangaroo_Sanctuary-Alice_Springs_Red_Centre_Northern_Territory.html,0,6,,,Alice Springs,Australia,,Northern Territory,,,"Alice Springs, Red Centre, Northern Territory",The Kangaroo Sanctuary,563,4.9,3,1,5,19,535
Tourist attractions,An Australian Highlight and Treasure,5,2024-03,28/06/2024,"If you are not an Aussie (like us) and are enamored with Kangaroos then this is a must do if you are in Alice Springs!  We stayed in Alice Springs for one night prior to heading over to Uluru for a few days and I had seen some posts about the Kangaroo Sanctuary, I knew this would thrill my wife, so when the time came to book a visit (usually 3 months out) it was the first thing I did, and I'm glad we did.  From the time we were picked up at the Hotel (conveniently the one we were staying at) to the time at the sanctuary it was magical and so informative.  Chris really goes the extra mile to engage everyone during the tour (which are not very large - maybe 20 people) and shows us all the aspects and the life cycle of the Roo.  Being able to walk among them and feed them and hold them was so cool and then seeing a momma with her Joey was a highlight.  It was just a special, special afternoon, one that my wife and I will not forget.",https://www.tripadvisor.com/ShowUserReviews-g255063-d2324179-r957127619-The_Kangaroo_Sanctuary-Alice_Springs_Red_Centre_Northern_Territory.html,62,155,"Austin, Texas",Austin,Alice Springs,Australia,,Northern Territory,,,"Alice Springs, Red Centre, Northern Territory",The Kangaroo Sanctuary,563,4.9,3,1,5,19,535
Tourist attractions,Absolutely excellent,5,2024-03,20/03/2024,"As a Territorian I’ve seen heaps of Kangaroos, but this tour was excellent. Brolga had lots of information to share. He explained how to look for and what to do if you find a Joey. He really cares lots about his kangaroos. 

We walked around the sanctuary and got to hold a baby kangaroo. They’re so cute.

Go and have a look for yourself. I loved it.

I can’t wait to go back.",https://www.tripadvisor.com/ShowUserReviews-g255063-d2324179-r943087588-The_Kangaroo_Sanctuary-Alice_Springs_Red_Centre_Northern_Territory.html,0,19,,,Alice Springs,Australia,,Northern Territory,,,"Alice Springs, Red Centre, Northern Territory",The Kangaroo Sanctuary,563,4.9,3,1,5,19,535
Tourist attractions,Just go you won’t tegret it,5,2024-03,15/03/2024,The best outback original experience you can imagine. Chris goes out of his way to make this a really special and personal experience. Just go: you won’t regret it!,https://www.tripadvisor.com/ShowUserReviews-g255063-d2324179-r942389285-The_Kangaroo_Sanctuary-Alice_Springs_Red_Centre_Northern_Territory.html,18,139,"Amsterdam, The Netherlands",Amsterdam,Alice Springs,Australia,,Northern Territory,,,"Alice Springs, Red Centre, Northern Territory",The Kangaroo Sanctuary,563,4.9,3,1,5,19,535
Tourist attractions,Kangaroo Sanctuary i Alice Springs,5,2024-02,5/02/2024,"Detta är väl värt ansträngningen att åka till Alice Springs! En fantastisk upplevelse att få gå runt med kängurur som kommer och vill vara nära, att få hålla en liten joey i famnen. Inte minst att få höra Brolga berätta om verksamheten som räddar joeyes från roadkills för att sedan släppas ut i det fria igen. En oförglömlig vistelse!",https://www.tripadvisor.com/ShowUserReviews-g255063-d2324179-r936984772-The_Kangaroo_Sanctuary-Alice_Springs_Red_Centre_Northern_Territory.html,0,38,,,Alice Springs,Australia,,Northern Territory,,,"Alice Springs, Red Centre, Northern Territory",The Kangaroo Sanctuary,563,4.9,3,1,5,19,535
Tourist attractions,Bello e molto interessante ,5,2025-03,20/03/2025,"Il museo apre alle 9.30
Il biglietto costa 22 AUD
Vale la pena
C'è un video di 10 Min che spiega la storia di questo servizio aereo di soccorso, un aereo dove si poi entrare e vedere come fatto.
Un altro video in realtà virtuale e il negozio dove comprare abbigliamento e souvenir. Personale gentilissimo. Tutti i soldi spesi vanno a questa fondazione che permette un servizio di sospeso anche nei porti più remoto dell' Australia 
Tempo della visita: 1 ora
 Bello 
Da vedere sicuramente ",https://www.tripadvisor.com/ShowUserReviews-g255063-d257677-r998979101-Royal_Flying_Doctor_Service_Museum-Alice_Springs_Red_Centre_Northern_Territory.html,767,2382,"Bologna, Italy",Bologna,Alice Springs,Australia,870,Northern Territory,8 - 10 Stuart Tce,,"Alice Springs, Red Centre, Northern Territory",Royal Flying Doctor Service Museum,1362,4.4,9,33,129,433,758
Tourist attractions,Great,4,2024-11,25/02/2025,"A very interesting place to visit with lots to see including a mock front part of a plane.
A film  about the history of the service from start up to this time.
A small gift shop as well.",https://www.tripadvisor.com/ShowUserReviews-g255063-d257677-r995389465-Royal_Flying_Doctor_Service_Museum-Alice_Springs_Red_Centre_Northern_Territory.html,150,267,"Fochabers, United Kingdom",Fochabers,Alice Springs,Australia,870,Northern Territory,8 - 10 Stuart Tce,,"Alice Springs, Red Centre, Northern Territory",Royal Flying Doctor Service Museum,1362,4.4,9,33,129,433,758
Tourist attractions,A Real Hidden Gem. Not To Be Missed.,5,2025-02,5/02/2025,"Started at the cafe which was incredible. ( next door to exhibition centre and historically linked) Quirky decor, lovely lunches. Table service.
Then next door to the most incredible exhibition. We had a guide who answered our questions and took us to each component of the experience. She was super friendly and helpful. The film was very well made, the exhibition well presented and we learnt so much about the service the flying doctors provide. The shop was extremely well stocked with a huge variety of goods to purchase, all helping to fund  their medical work. We had a wonderful experience and recommend a visit.",https://www.tripadvisor.com/ShowUserReviews-g255063-d257677-r992375578-Royal_Flying_Doctor_Service_Museum-Alice_Springs_Red_Centre_Northern_Territory.html,0,4,,,Alice Springs,Australia,870,Northern Territory,8 - 10 Stuart Tce,,"Alice Springs, Red Centre, Northern Territory",Royal Flying Doctor Service Museum,1362,4.4,9,33,129,433,758
Tourist attractions,Interesting interactive museum,5,2024-10,12/11/2024,"A great experience to learn all about the RFDS.  The staff were lovely and helpful.
Definitely worth an hour or so of your time and there is also a cafe",https://www.tripadvisor.com/ShowUserReviews-g255063-d257677-r979647327-Royal_Flying_Doctor_Service_Museum-Alice_Springs_Red_Centre_Northern_Territory.html,0,7,"Newport, United Kingdom",Newport,Alice Springs,Australia,870,Northern Territory,8 - 10 Stuart Tce,,"Alice Springs, Red Centre, Northern Territory",Royal Flying Doctor Service Museum,1362,4.4,9,33,129,433,758
Tourist attractions,Cairns to Perth via Outback Way 2024,5,2024-09,10/11/2024,"This is a must when in Alice Springs.

Take the tour, it's amazing. 

They have a virtual flight which is not too long.

The tour will give you great insight to this amazing service to the rural communities across Australia. They have saved countless lives and it's mostly run on donations.

There is a good museum part and a short movie explaining how it all started.

All the RM Williams goods in the souvenir shop is donated so 100% goes to the RFDS.

The ladies that showed us around were very knowledgeable and taught us a lot.

Thank you for your service.",https://www.tripadvisor.com/ShowUserReviews-g255063-d257677-r979437684-Royal_Flying_Doctor_Service_Museum-Alice_Springs_Red_Centre_Northern_Territory.html,136,828,"Whitianga, New Zealand",Whitianga,Alice Springs,Australia,870,Northern Territory,8 - 10 Stuart Tce,,"Alice Springs, Red Centre, Northern Territory",Royal Flying Doctor Service Museum,1362,4.4,9,33,129,433,758
Tourist attractions,RFDS Entstehung ,4,2024-11,4/11/2024,"Gibt einen guten Einblick in die Entstehung der RFDS mit gut gemachten Film. Dank Kopfhörer sind viel Sprachen dazu hörbar. Auch die beiden Filme mit VR-Brillen sind eindrücklich, wobei ich aber annehme, dass heutzutage dir Krankenschwestern auch Schutzhandschuhe bei der Behandlung anziehen. ",https://www.tripadvisor.com/ShowUserReviews-g255063-d257677-r978729881-Royal_Flying_Doctor_Service_Museum-Alice_Springs_Red_Centre_Northern_Territory.html,0,28,"Zurich, Switzerland",Zurich,Alice Springs,Australia,870,Northern Territory,8 - 10 Stuart Tce,,"Alice Springs, Red Centre, Northern Territory",Royal Flying Doctor Service Museum,1362,4.4,9,33,129,433,758
Tourist attractions,Great Insight,5,2024-10,17/10/2024,"A very worthwhile and rewarding visit.  The history of the flying doctor service is fascinating.  A modern facility, but lots of historical stuff to pore over. Shop, toilets etc. Recommended.",https://www.tripadvisor.com/ShowUserReviews-g255063-d257677-r974245892-Royal_Flying_Doctor_Service_Museum-Alice_Springs_Red_Centre_Northern_Territory.html,504,1445,"Devizes, United Kingdom",Devizes,Alice Springs,Australia,870,Northern Territory,8 - 10 Stuart Tce,,"Alice Springs, Red Centre, Northern Territory",Royal Flying Doctor Service Museum,1362,4.4,9,33,129,433,758
Tourist attractions,Highly recommend,5,2024-09,27/09/2024,This tour starts with an awesome hologram video of the history of the RFDS and everything in the exhibit is amazing. My 2 boys (10 and 12) loved the flight simulator and the virtual reality experience really helped bring the experience to life.,https://www.tripadvisor.com/ShowUserReviews-g255063-d257677-r971652921-Royal_Flying_Doctor_Service_Museum-Alice_Springs_Red_Centre_Northern_Territory.html,0,5,"Brisbane, Australia",Brisbane,Alice Springs,Australia,870,Northern Territory,8 - 10 Stuart Tce,,"Alice Springs, Red Centre, Northern Territory",Royal Flying Doctor Service Museum,1362,4.4,9,33,129,433,758
Tourist attractions,Modern informative engaging,5,2024-07,30/07/2024,"Excellent modern opportunity to experience the planes and the virtual reality feeling of being in an emergency and coming in to land. Very informative, very helpful staff, a short walk from the main mall and a wonderful educational experience to help appreciate the vastness of Australia and the important reach of the RFDS.",https://www.tripadvisor.com/ShowUserReviews-g255063-d257677-r962472862-Royal_Flying_Doctor_Service_Museum-Alice_Springs_Red_Centre_Northern_Territory.html,1,14,"Adelaide, Australia",Adelaide,Alice Springs,Australia,870,Northern Territory,8 - 10 Stuart Tce,,"Alice Springs, Red Centre, Northern Territory",Royal Flying Doctor Service Museum,1362,4.4,9,33,129,433,758
Tourist attractions,Interesting History Lesson,5,2024-05,12/06/2024,"We had such a fun time at this place, my kids loved the fact they could crawl all over the plane and play at being Doctors, Nurses and Pilots. The film at the start is very informative and gives you a good background about how and why the RFDS was created. It made me quite proud to be an Aussie and have this remarkable service around.",https://www.tripadvisor.com/ShowUserReviews-g255063-d257677-r954880416-Royal_Flying_Doctor_Service_Museum-Alice_Springs_Red_Centre_Northern_Territory.html,9,135,"Brightwaters, Australia",Brightwaters,Alice Springs,Australia,870,Northern Territory,8 - 10 Stuart Tce,,"Alice Springs, Red Centre, Northern Territory",Royal Flying Doctor Service Museum,1362,4.4,9,33,129,433,758
Tourist attractions,RFDS Tour,5,2024-06,10/06/2024,a wonderful place to get the low down of what the RFDS do for the whole outback and far they have come since 1st flight A great learning tool for all ages to go and see and understand how verst the outback is,https://www.tripadvisor.com/ShowUserReviews-g255063-d257677-r954603375-Royal_Flying_Doctor_Service_Museum-Alice_Springs_Red_Centre_Northern_Territory.html,2,13,"Melbourne, Australia",Melbourne,Alice Springs,Australia,870,Northern Territory,8 - 10 Stuart Tce,,"Alice Springs, Red Centre, Northern Territory",Royal Flying Doctor Service Museum,1362,4.4,9,33,129,433,758
Tourist attractions,Very good and fun,5,2024-04,17/04/2024,Great little museum showcasing the incredible work that the Royal Flying Doctor Service have accomplished. Great hologram movie and the virtual set was real great too. Keep up the great work!,https://www.tripadvisor.com/ShowUserReviews-g255063-d257677-r947030614-Royal_Flying_Doctor_Service_Museum-Alice_Springs_Red_Centre_Northern_Territory.html,863,3952,"Rayong, Thailand",Rayong,Alice Springs,Australia,870,Northern Territory,8 - 10 Stuart Tce,,"Alice Springs, Red Centre, Northern Territory",Royal Flying Doctor Service Museum,1362,4.4,9,33,129,433,758
Tourist attractions,An experience that was better than expected. Do it!!,5,2024-03,2/03/2024,"Loved this museum. The virtual reality headset gave you such a realistic aerial view over Central Australia while experience what happens on board the aircraft while transporting a patient. The hologram was brilliant and answered every question you could have, while presenting in such an engaging way. The museum was so much better than I expected. The staff were lovely also. Well worth the visit.",https://www.tripadvisor.com/ShowUserReviews-g255063-d257677-r940523861-Royal_Flying_Doctor_Service_Museum-Alice_Springs_Red_Centre_Northern_Territory.html,0,3,,,Alice Springs,Australia,870,Northern Territory,8 - 10 Stuart Tce,,"Alice Springs, Red Centre, Northern Territory",Royal Flying Doctor Service Museum,1362,4.4,9,33,129,433,758
Tourist attractions,"Fantastic time spent there, the museum was suitable for all ages ",5,2024-01,2/01/2024,"Fantastic time spent at RFDS museum. Had information that suited myself and my 25 yr old and 16yr old son. 
Understanding about the work of the RFDS made us realise how lucky we are. The lady who showed us around was really lovely and helpful and made us feel at home (and we are a long way from home) I felt we could have chatted for ages and she could answer all our questions (I’m so sorry I didn’t get her name) ",https://www.tripadvisor.com/ShowUserReviews-g255063-d257677-r931990069-Royal_Flying_Doctor_Service_Museum-Alice_Springs_Red_Centre_Northern_Territory.html,29,12,"Leeds, United Kingdom",Leeds,Alice Springs,Australia,870,Northern Territory,8 - 10 Stuart Tce,,"Alice Springs, Red Centre, Northern Territory",Royal Flying Doctor Service Museum,1362,4.4,9,33,129,433,758
Tourist attractions,Beautiful,5,2025-06,22/06/2025,"Such a beautiful spot quite unexpected.
If anything I could add, a couple of sitting benches on the track would greatly assist people with  mobility issues.",https://www.tripadvisor.com/ShowUserReviews-g255063-d7272951-r1014327362-Simpsons_Gap-Alice_Springs_Red_Centre_Northern_Territory.html,4,13,"Perth, Australia",Perth,Alice Springs,Australia,872,Northern Territory,18 Kilometres West from Alice Springs,,"Alice Springs, Red Centre, Northern Territory",Simpsons Gap,205,4.5,1,1,8,75,120
Tourist attractions,Quick photo stop 5 min from car park,3,2025-05,2/05/2025,"Worth the 5 minute walk from the car park if you are traveling past but I honestly thought it was nothing special to go out of one’s way to see. When we were there, you could walk up to the gap but not through the gap. I value experiences that are more interactive- have an interesting walk to get to or can walk around or up to get different perspectives. Be aware this site is a quick photo stop only.",https://www.tripadvisor.com/ShowUserReviews-g255063-d7272951-r1005476090-Simpsons_Gap-Alice_Springs_Red_Centre_Northern_Territory.html,24,71,"San Diego, California",San Diego,Alice Springs,Australia,872,Northern Territory,18 Kilometres West from Alice Springs,,"Alice Springs, Red Centre, Northern Territory",Simpsons Gap,205,4.5,1,1,8,75,120
Tourist attractions,Remarkable ,5,2025-04,21/04/2025,"Actually amazing! Easy & short walk, very picturesque. The colours in the rocks are just beautiful.  Highly recommend.",https://www.tripadvisor.com/ShowUserReviews-g255063-d7272951-r1003708730-Simpsons_Gap-Alice_Springs_Red_Centre_Northern_Territory.html,605,8249,"Timaru, New Zealand",Timaru,Alice Springs,Australia,872,Northern Territory,18 Kilometres West from Alice Springs,,"Alice Springs, Red Centre, Northern Territory",Simpsons Gap,205,4.5,1,1,8,75,120
Tourist attractions,Almost want to rate it 1 so I can have it to myself!,5,2025-04,12/04/2025,My controversial opinion? Better than any other natural wonder in central Aus. My favourite place! I almost want to rate it 1 so no one goes so I can have it to myself! It is so easy to get to and totally worth it. Go!,https://www.tripadvisor.com/ShowUserReviews-g255063-d7272951-r1002047341-Simpsons_Gap-Alice_Springs_Red_Centre_Northern_Territory.html,1,43,"Auckland Central, New Zealand",Auckland Central,Alice Springs,Australia,872,Northern Territory,18 Kilometres West from Alice Springs,,"Alice Springs, Red Centre, Northern Territory",Simpsons Gap,205,4.5,1,1,8,75,120
Tourist attractions,Cairns to Perth via Outback Way 2024,5,2024-09,10/11/2024,"This was our last stop on our West MacDonnell ranges day trip.

There is good parking.

Good footpath.

Lovely scenery.

If you are patient at the right time you will see the Rock Wallabies on the rock fall on the opposite side.

There was a lot of water in the gap this time, the most I've ever seen. 

There must have been a lot of rain recently and 2 days after we left Alice Springs the road out to this area was closed due to flooding near Ellery Creek.",https://www.tripadvisor.com/ShowUserReviews-g255063-d7272951-r979438988-Simpsons_Gap-Alice_Springs_Red_Centre_Northern_Territory.html,136,828,"Whitianga, New Zealand",Whitianga,Alice Springs,Australia,872,Northern Territory,18 Kilometres West from Alice Springs,,"Alice Springs, Red Centre, Northern Territory",Simpsons Gap,205,4.5,1,1,8,75,120
Tourist attractions,Good Place To Visit,4,2024-10,19/10/2024,"This place is well signposted off the main highway. There are toilets and information boards at the start of thev track/ trail into the gap. It's rough walking underfoot, but not difficult if you watch what you're doing. The gap, when you get to it has a stream/ river at the bottom (depending on season).  You can get some nice photos.  There are rock wallabies around too.",https://www.tripadvisor.com/ShowUserReviews-g255063-d7272951-r974503774-Simpsons_Gap-Alice_Springs_Red_Centre_Northern_Territory.html,504,1445,"Devizes, United Kingdom",Devizes,Alice Springs,Australia,872,Northern Territory,18 Kilometres West from Alice Springs,,"Alice Springs, Red Centre, Northern Territory",Simpsons Gap,205,4.5,1,1,8,75,120
Tourist attractions,Beautiful area,5,2024-08,11/08/2024,This gap is very close to Alice Springs and is lovely. I did the cassia hill walk first which took about 25 minutes and then drove to the gap. Lots of parking and easy access. Well worth a visit.,https://www.tripadvisor.com/ShowUserReviews-g255063-d7272951-r964216089-Simpsons_Gap-Alice_Springs_Red_Centre_Northern_Territory.html,3008,2976,"Hobart, Australia",Hobart,Alice Springs,Australia,872,Northern Territory,18 Kilometres West from Alice Springs,,"Alice Springs, Red Centre, Northern Territory",Simpsons Gap,205,4.5,1,1,8,75,120
Tourist attractions,Simpsons Gap delights.,5,2024-06,25/07/2024,"An absolute favorite place of ours.  Previously you walked up the sandy river bed, but a new path on the side offers a choice of routes into this most mystical and magical of places.  Great photos can be taken from all angles.  In recent times, Simpsons Gap has featured in the ABC's 90th birthday celebrations with the choir singing We Are Australian, and Missy Higgins had a video clip filmed here too.  Check 'em out.",https://www.tripadvisor.com/ShowUserReviews-g255063-d7272951-r961488209-Simpsons_Gap-Alice_Springs_Red_Centre_Northern_Territory.html,132,265,"Melbourne, Australia",Melbourne,Alice Springs,Australia,872,Northern Territory,18 Kilometres West from Alice Springs,,"Alice Springs, Red Centre, Northern Territory",Simpsons Gap,205,4.5,1,1,8,75,120
Tourist attractions,Small payoff big reward,5,2024-06,29/06/2024,Absolutely stunning! Very close to town and suitable for most physical abilities. We completed on dusk and we seen about 4 groups while there. It was pretty quiet. Loved the eucalyptus trees growing out of sand. The beautiful waterway and rock wallabies were so cool.,https://www.tripadvisor.com/ShowUserReviews-g255063-d7272951-r957178430-Simpsons_Gap-Alice_Springs_Red_Centre_Northern_Territory.html,89,226,"Wellington Point, Australia",Wellington Point,Alice Springs,Australia,872,Northern Territory,18 Kilometres West from Alice Springs,,"Alice Springs, Red Centre, Northern Territory",Simpsons Gap,205,4.5,1,1,8,75,120
Tourist attractions,Waterhole Rocks,5,2024-06,10/06/2024,"a place to put on your itinerary for all, no matter bus, couples, families or friends the photos dont do it justice and its not far for Alice Springs to visit",https://www.tripadvisor.com/ShowUserReviews-g255063-d7272951-r954603215-Simpsons_Gap-Alice_Springs_Red_Centre_Northern_Territory.html,2,13,"Melbourne, Australia",Melbourne,Alice Springs,Australia,872,Northern Territory,18 Kilometres West from Alice Springs,,"Alice Springs, Red Centre, Northern Territory",Simpsons Gap,205,4.5,1,1,8,75,120
Tourist attractions,Stunning colours,5,2024-05,4/05/2024,"Quite a spectacular spot, with its tremendous ochre cliffs rearing overhead, reflected in the pools. The walk-in is easy and it's a short drive from Alice. Well worth a visit.",https://www.tripadvisor.com/ShowUserReviews-g255063-d7272951-r949528614-Simpsons_Gap-Alice_Springs_Red_Centre_Northern_Territory.html,195,358,"Melbourne, Australia",Melbourne,Alice Springs,Australia,872,Northern Territory,18 Kilometres West from Alice Springs,,"Alice Springs, Red Centre, Northern Territory",Simpsons Gap,205,4.5,1,1,8,75,120
Tourist attractions,Beautiful,5,2024-04,26/04/2024,"This place was just beautiful. It’s a short walk in but well worth it. It was quiet and peaceful when we arrived about 9am, a little chilly but not too bad.",https://www.tripadvisor.com/ShowUserReviews-g255063-d7272951-r948427180-Simpsons_Gap-Alice_Springs_Red_Centre_Northern_Territory.html,40,59,"Brisbane, Australia",Brisbane,Alice Springs,Australia,872,Northern Territory,18 Kilometres West from Alice Springs,,"Alice Springs, Red Centre, Northern Territory",Simpsons Gap,205,4.5,1,1,8,75,120
Tourist attractions,A short walkabout,4,2024-04,17/04/2024,Great little hike about 20 minutes back and forth. Each step of the way was mesmerizing. Not much of a crowd actually there were only 3 of us on the entire stretch.,https://www.tripadvisor.com/ShowUserReviews-g255063-d7272951-r947029684-Simpsons_Gap-Alice_Springs_Red_Centre_Northern_Territory.html,863,3952,"Rayong, Thailand",Rayong,Alice Springs,Australia,872,Northern Territory,18 Kilometres West from Alice Springs,,"Alice Springs, Red Centre, Northern Territory",Simpsons Gap,205,4.5,1,1,8,75,120
Tourist attractions,Access very pretty place,5,2025-07,14/07/2025,We did the three gorge tour plus swimming. Great guide. Safe way to see one of the most inaccessible and beautiful places in the world. They give you a food and water bag I didn’t expect which was great. You get on and off the boats a number of times in dry season as the water level is low. Bring noodles to swim.,https://www.tripadvisor.com/ShowUserReviews-g256203-d2331736-r1018131897-Nitmiluk_Gorge-Katherine_Top_End_Northern_Territory.html,23,125,"Melbourne, Australia",Melbourne,Katherine,Australia,852,Northern Territory,Gorge Road,Nitmiluk National Park,"Katherine, Top End, Northern Territory",Nitmiluk Gorge,1636,4.6,15,18,64,376,1163
Tourist attractions,It’s a tour not to be missed.,5,2025-06,20/06/2025,"A great experience, not to be missed. The 2 hour cruise through the first and second part of the gorge were terrific. 
The sights were awesome and the tour guide and boat skipper were very knowledgable and entertaining.",https://www.tripadvisor.com/ShowUserReviews-g256203-d2331736-r1013869452-Nitmiluk_Gorge-Katherine_Top_End_Northern_Territory.html,3,60,"Adelaide, Australia",Adelaide,Katherine,Australia,852,Northern Territory,Gorge Road,Nitmiluk National Park,"Katherine, Top End, Northern Territory",Nitmiluk Gorge,1636,4.6,15,18,64,376,1163
Tourist attractions,There is no view point you can simply drive to and look out over the gorge. Don’t waste your time trying to do that.,1,2025-04,4/04/2025,"If you’re expecting to drive to Cathrine gorge and have a look at it from a look out point, well, you can’t.  Very disappointing to say the least. First there is no park gate and no place to pay for park entry. Then there is a maze of parking lots and you can’t figure out where the look out point might be. I mean we all go there for one thing - to see the Gorge. You would think that there would be a clear sign “View Point > “. Ended up at a restaurant and asked where to pay and where the look out point was. She gave me a web site to go to get a park pass. You can only get it on line there is no cell service there but I signed into restaurant wi-fi. So after 20 minutes of frustration- at no point of sign in and registration and phone number and rejected pass words - never did I find a point where I could pay the park fee - so I just said screw this and went on (I am a tourist and will never be back so all this on line registration was pointless). We looked for a place to see the gorge but finally, after driving in circles, ended up at the boat ramp. Of course it is a restricted area so you can’t go down to where the boat tours launch and even if you could, foliage makes it so you can’t see anything. We did find a map for a 1 km walking trail up a cliff stairway to a look out point, but with one of us being 70, and very hot out, we decided that it was all a waste of time and energy. If you happen to know the obscure trail name, and see the little cloud on the map that states viewing  platform, well you have worked out the secret view point location, but THERE IS NO VIEW POINT YOU CAN DRIVE TO SO FORGET THAT - YOU CAN NOT DO THAT THERE. No wheel chair or elderly access and organized very poorly. It’s like they are in the dark as to why people come there. Don’t waste your time going there. We did have a boat tour booked in advance for Friday, but found after they took our money they had booked us for a week out on Friday, but that is another battle.",https://www.tripadvisor.com/ShowUserReviews-g256203-d2331736-r1001023789-Nitmiluk_Gorge-Katherine_Top_End_Northern_Territory.html,0,135,"Lacombe, Canada",Lacombe,Katherine,Australia,852,Northern Territory,Gorge Road,Nitmiluk National Park,"Katherine, Top End, Northern Territory",Nitmiluk Gorge,1636,4.6,15,18,64,376,1163
